od_id,od_nome,od_area,od_ano,od_municip,area,perimeter,geometry,d_m_1995,d_m_1996,d_m_1997,d_m_1998,d_m_1999,d_m_2000,d_m_2001,d_m_2002,d_m_2003,d_m_2004,d_m_2005,d_m_2006,d_m_2007,d_m_2008,d_m_2009,d_m_2010,d_m_2011,d_m_2012,d_m_2013,d_m_2014,d_m_2015,d_m_2016,d_m_2017,d_m_2018,d_m_2019
323,Parque Arariba,346.59,2017,36,3458066.922607422,12403.70609640153,POINT (320828.56317235366 7384266.99536734),12696.451599976797,12696.451599976797,12696.451599976797,12696.451599976797,12529.472729327937,12529.472729327937,12529.472729327937,12529.472729327937,6315.213479159572,6315.213479159572,6315.213479159572,6315.213479159572,6315.213479159572,6315.213479159572,6315.213479159572,6315.213479159572,6139.002263284266,5689.247093890922,5689.247093890922,5689.247093890922,5054.510727071165,5054.510727071165,5054.510727071165,4041.2932583124216,4026.4004260474053
321,Jardim Vitória Régia,370.18,2017,36,3693328.913330078,8770.39010611617,POINT (323678.62841378513 7385372.489126579),9785.539596766355,9785.539596766355,9785.539596766355,9785.539596766355,9714.065069199616,9714.065069199616,9714.065069199616,9714.065069199616,5387.730958012599,5387.730958012599,5387.730958012599,5387.730958012599,5387.730958012599,5387.730958012599,5387.730958012599,5387.730958012599,5270.350802086398,4945.110760917768,4945.110760917768,4945.110760917768,4368.852533483085,4368.852533483085,4368.852533483085,3178.8686142419656,3178.8686142419656
325,Pirajussara,270.05,2017,36,2679796.6950683594,9859.058217134583,POINT (319964.8755451795 7385428.238571994),13115.249819428718,13115.249819428718,13115.249819428718,13115.249819428718,12870.734105994943,12870.734105994943,12870.734105994943,12870.734105994943,7211.93070857236,7211.93070857236,7211.93070857236,7211.93070857236,7211.93070857236,7211.93070857236,7211.93070857236,7211.93070857236,6961.851329564779,6279.8328510956835,6279.8328510956835,6279.8328510956835,5722.50734699559,5722.50734699559,5722.50734699559,5062.309349218331,4930.857508175044
322,Vila Suzana,300.50,2017,36,2998136.2092285156,9679.648391100665,POINT (322454.4808685199 7386076.585854849),10668.939517173741,10668.939517173741,10668.939517173741,10668.939517173741,10504.746494276478,10504.746494276478,10504.746494276478,10504.746494276478,6068.487837960623,6068.487837960623,6068.487837960623,6068.487837960623,6068.487837960623,6068.487837960623,6068.487837960623,6068.487837960623,5840.14798011097,5253.445556988432,5253.445556988432,5253.445556988432,4691.664389831213,4691.664389831213,4691.664389831213,3915.6494275152445,3853.2432932120923
326,Jardim Umarizal,294.91,2017,36,2934947.4028320312,8707.97028607113,POINT (321071.97368920705 7386410.381639853),11853.081111383082,11853.081111383082,11853.081111383082,11853.081111383082,11585.63589292058,11585.63589292058,11585.63589292058,11585.63589292058,6782.907088397385,6782.907088397385,6782.907088397385,6782.907088397385,6782.907088397385,6782.907088397385,6782.907088397385,6782.907088397385,6498.44741036368,5790.841500051513,5790.841500051513,5790.841500051513,5315.100723245639,5315.100723245639,5315.100723245639,4797.668870459724,4632.594395756329
320,Paraisópolis,361.95,2017,36,3611118.8474121094,10021.813689650551,POINT (324703.2851107795 7386827.0110305585),8479.613235930085,8479.613235930085,8479.613235930085,8479.613235930085,8396.746034164917,8396.746034164917,8396.746034164917,8396.746034164917,5903.617825986142,5903.617825986142,5903.617825986142,5903.617825986142,5903.617825986142,5903.617825986142,5903.617825986142,5903.617825986142,5709.267308220432,5241.529653279377,5241.529653279377,5241.529653279377,4811.218744611859,4811.218744611859,4811.218744611859,3833.2743145844493,3652.6369610637944
327,Portal do Morumbi,151.43,2017,36,1510875.6511230469,6615.856513660645,POINT (323201.1365784455 7387961.771300099),9580.045396639369,9580.045396639369,9580.045396639369,9580.045396639369,9282.889933008764,9282.889933008764,9282.889933008764,9282.889933008764,6502.066623437625,6502.066623437625,6502.066623437625,6502.066623437625,6502.066623437625,6502.066623437625,6502.066623437625,6502.066623437625,6183.047183425523,5492.896197669917,5492.896197669917,5492.896197669917,5211.424983476218,5211.424983476218,5211.424983476218,4856.932433406639,4572.1373353250165
332,Jardim João XXIII,467.65,2017,36,4645286.365966797,10855.994655925191,POINT (316842.67297355866 7389277.587483989),15301.325512331508,15301.325512331508,15301.325512331508,15301.325512331508,14591.573537880593,14591.573537880593,14591.573537880593,14591.573537880593,10317.928067312934,10317.928067312934,10317.928067312934,10317.928067312934,10317.928067312934,10317.928067312934,10317.928067312934,10317.928067312934,9965.53379507895,9244.896681221473,9244.896681221473,9244.896681221473,9144.18244201392,9144.18244201392,9144.18244201392,9142.503712296177,8780.035029860892
333,Raposo Tavares,271.34,2017,36,2667685.6169433594,9225.971524181536,POINT (317108.1233502218 7390711.419671831),14690.569002337317,14690.569002337317,14690.569002337317,14690.569002337317,13919.040827453991,13919.040827453991,13919.040827453991,13919.040827453991,10577.316986817224,10577.316986817224,10577.316986817224,10577.316986817224,10577.316986817224,10577.316986817224,10577.316986817224,10577.316986817224,10227.316391659237,9528.308529660539,9528.308529660539,9528.308529660539,9497.285650864502,9497.285650864502,9497.285650864502,9497.285650864502,9075.870966969673
328,Jardim Jussara,231.55,2017,36,2304700.1174316406,7855.208918995889,POINT (321999.8074552044 7388186.942797499),10648.468543106097,10648.468543106097,10648.468543106097,10648.468543106097,10234.79702375359,10234.79702375359,10234.79702375359,10234.79702375359,6895.774966851241,6895.774966851241,6895.774966851241,6895.774966851241,6895.774966851241,6895.774966851241,6895.774966851241,6895.774966851241,6561.023778328186,5841.196666133066,5841.196666133066,5841.196666133066,5601.764383398087,5601.764383398087,5601.764383398087,5479.864507135427,5166.747742509902
319,Real Parque,223.42,2017,36,2229003.645751953,7022.300872059549,POINT (324679.5831279149 7388472.619462102),8141.749016647448,8141.749016647448,8141.749016647448,8141.749016647448,7886.1399552970715,7886.1399552970715,7886.1399552970715,7886.1399552970715,6461.07378637367,6461.07378637367,6461.07378637367,6461.07378637367,6461.07378637367,6461.07378637367,6461.07378637367,6461.07378637367,6158.26285370143,5457.6644743487395,5457.6644743487395,5457.6644743487395,5095.7779058603755,5095.7779058603755,5095.7779058603755,4585.543095857564,4234.013662392524
331,Jardim Cambará,480.20,2017,36,4743957.027832031,13162.523040517079,POINT (319127.3950782139 7389696.083082098),13019.203027740961,13019.203027740961,13019.203027740961,13019.203027740961,12328.902856522816,12328.902856522816,12328.902856522816,12328.902856522816,8844.138225354107,8844.138225354107,8844.138225354107,8844.138225354107,8844.138225354107,8844.138225354107,8844.138225354107,8844.138225354107,8491.825542796425,7765.441813774198,7765.441813774198,7765.441813774198,7723.174690209838,7723.174690209838,7723.174690209838,7695.949189869423,7273.0618901626685
330,Jardim Maria do Carmo,277.55,2017,36,2757299.748046875,7976.804705818214,POINT (321542.5095558434 7389765.023958686),10732.765836322325,10732.765836322325,10732.765836322325,10732.765836322325,10103.547191529555,10103.547191529555,10103.547191529555,10103.547191529555,7588.756204132597,7588.756204132597,7588.756204132597,7588.756204132597,7588.756204132597,7588.756204132597,7588.756204132597,7588.756204132597,7238.947930362828,6504.36392375973,6504.36392375973,6504.36392375973,6430.719506641858,6430.719506641858,6430.719506641858,6332.612707988633,5856.775271985981
329,Vila Sônia,348.44,2017,36,3476385.1916503906,9350.88357804388,POINT (323380.182736944 7389518.948795886),9070.20711809902,9070.20711809902,9070.20711809902,9070.20711809902,8560.659799074443,8560.659799074443,8560.659799074443,8560.659799074443,6904.263270023553,6904.263270023553,6904.263270023553,6904.263270023553,6904.263270023553,6904.263270023553,6904.263270023553,6904.263270023553,6565.989258500534,5774.031504914061,5774.031504914061,5774.031504914061,5588.619768245082,5588.619768245082,5588.619768245082,5311.321424456624,4770.039241878652
316,Morumbi,271.46,2017,36,2708293.6818847656,8224.871658667287,POINT (325194.74136329547 7390235.390041654),7178.103158477903,7178.103158477903,7178.103158477903,7178.103158477903,6695.6096234216,6695.6096234216,6695.6096234216,6695.6096234216,6439.684383593904,6439.684383593904,6439.684383593904,6439.684383593904,6439.684383593904,6439.684383593904,6439.684383593904,6439.684383593904,5919.9484499352675,5011.595922123567,5011.595922123567,5011.595922123567,4739.606350343319,4739.606350343319,4739.606350343319,4444.715105474221,3855.7086389621268
341,Jardim Caxingui,180.08,2017,36,1796654.4279785156,6018.409992506723,POINT (324375.67359441915 7391301.422131963),7654.086960211847,7654.086960211847,7654.086960211847,7654.086960211847,6996.920929929429,6996.920929929429,6996.920929929429,6996.920929929429,6795.485624361866,6795.485624361866,6795.485624361866,6795.485624361866,6795.485624361866,6795.485624361866,6795.485624361866,6795.485624361866,6137.265624540391,5038.276837539649,5038.276837539649,5038.276837539649,4717.823314135132,4717.823314135132,4717.823314135132,4644.638255354097,3955.2926607409477
342,Jardim Bonfiglioli,319.97,2017,36,3192315.8295898438,10886.728535136575,POINT (322702.11154760653 7391212.412904082),9236.522676163997,9236.522676163997,9236.522676163997,9236.522676163997,8518.973636104467,8518.973636104467,8518.973636104467,8518.973636104467,7631.66597818788,7631.66597818788,7631.66597818788,7631.66597818788,7631.66597818788,7631.66597818788,7631.66597818788,7631.66597818788,7170.94945312514,6196.981760093276,6196.981760093276,6196.981760093276,5945.762134133978,5945.762134133978,5945.762134133978,5872.288515556449,5263.588740702462
335,Jardim Ester Yolanda,264.93,2017,36,2643303.1411132812,6950.740217926902,POINT (320526.87978536944 7391361.007686783),11254.329576900698,11254.329576900698,11254.329576900698,11254.329576900698,10492.819422856574,10492.819422856574,10492.819422856574,10492.819422856574,8699.254322344703,8699.254322344703,8699.254322344703,8699.254322344703,8699.254322344703,8699.254322344703,8699.254322344703,8699.254322344703,8348.880063391507,7540.722100445807,7540.722100445807,7540.722100445807,7376.5381825856,7376.5381825856,7376.5381825856,7376.315687082337,6840.8829899470265
334,Rio Pequeno,245.75,2017,36,2451853.8532714844,7612.409826467319,POINT (321680.1915196632 7392386.463599763),9940.798869844852,9940.798869844852,9940.798869844852,9940.798869844852,9123.897958238467,9123.897958238467,9123.897958238467,9123.897958238467,8471.66780091569,8471.66780091569,8471.66780091569,8471.66780091569,8471.66780091569,8471.66780091569,8471.66780091569,8471.66780091569,7952.006054413752,6974.796035195308,6974.796035195308,6974.796035195308,6731.236010875946,6731.236010875946,6731.236010875946,6731.236010875946,6088.7498143096545
340,Butantã,207.11,2017,36,2066344.1320800781,8065.94162737546,POINT (325439.8730264829 7392341.430345187),6383.9390576935375,6383.9390576935375,6383.9390576935375,6383.9390576935375,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,5675.0368455487005,4941.502712103441,3724.562354552281,3724.562354552281,3724.562354552281,3351.9441817372485,3351.9441817372485,3351.9441817372485,3351.9441817372485,2886.024062400059
336,Jardim Adalgiza,467.13,2017,36,4483739.7646484375,13129.406684702295,POINT (319825.8331331722 7392425.149047799),11735.705558005877,11735.705558005877,11735.705558005877,11735.705558005877,10901.345941443678,10901.345941443678,10901.345941443678,10901.345941443678,9558.308326502633,9558.308326502633,9558.308326502633,9558.308326502633,9558.308326502633,9558.308326502633,9558.308326502633,9558.308326502633,9173.825115850206,8278.16608737135,8278.16608737135,8278.16608737135,8102.958010821576,8102.958010821576,8102.958010821576,8102.958010821576,7591.466561945415
339,Cidade Universitária,584.56,2017,36,5832152.888671875,11999.18851927542,POINT (323679.07500801014 7393183.5053666),7873.83776110311,7873.83776110311,7873.83776110311,7873.83776110311,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,7031.6387546121505,6324.890396243233,5201.510515807724,5201.510515807724,5201.510515807724,4899.932585209079,4899.932585209079,4899.932585209079,4899.932585209079,4323.824197210083
337,Parque Continental,226.38,2017,36,2186915.2907714844,8800.900298933155,POINT (321083.68618436763 7394680.117707244),10279.251803824298,10279.251803824298,10279.251803824298,10279.251803824298,9396.39621717209,9396.39621717209,9396.39621717209,9396.39621717209,9272.92825830257,9272.92825830257,9272.92825830257,9272.92825830257,9272.92825830257,9272.92825830257,9272.92825830257,9272.92825830257,8695.363805014258,7742.488190597481,7742.488190597481,7742.488190597481,7468.693447416912,7468.693447416912,7468.693447416912,7468.693447416912,6949.629986123386
97,Boaçava,314.44,2017,36,3137143.06640625,7729.896841341193,POINT (324323.50589008804 7395239.654610937),7094.966806937797,7094.966806937797,7094.966806937797,7094.966806937797,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,6213.6015684275,5615.153519895279,4830.177054516387,4830.177054516387,4830.177054516387,4608.366644927216,4608.366644927216,4608.366644927216,4608.366644927216,4372.826147875099
338,Jaguaré,430.44,2017,36,4277902.5322265625,11391.373296408845,POINT (321708.09145041695 7395444.190900155),9676.439868309322,9676.439868309322,9676.439868309322,9676.439868309322,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8800.890413294352,8169.035814056278,7255.980088455525,7255.980088455525,7255.980088455525,7020.228396305841,7020.228396305841,7020.228396305841,7020.228396305841,6593.931955914581
106,CEASA,197.78,2017,36,1973209.4289550781,6240.3143787703,POINT (322486.6033914044 7396069.065428603),8969.811236235353,8969.811236235353,8969.811236235353,8969.811236235353,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,8089.102980671907,7509.212311296747,6695.979884385779,6695.979884385779,6695.979884385779,6500.491421013014,6500.491421013014,6500.491421013014,6500.491421013014,6174.928804577454
82,Pinheiros,202.58,2017,36,2021031.7160644531,5621.663816877037,POINT (326835.05411643116 7392660.310855113),5036.325473679982,5036.325473679982,5036.325473679982,5036.325473679982,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,4381.680757016036,3634.7729273431296,2709.1592075776643,2709.1592075776643,2709.1592075776643,2333.58591581668,2333.58591581668,2333.58591581668,2333.58591581668,2131.074796271199
80,Jardim Paulistano,98.98,2017,36,987502.9365234375,4711.221302137463,POINT (327974.2360132832 7393081.611546387),3934.4022112048237,3934.4022112048237,3934.4022112048237,3934.4022112048237,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,3343.186681496571,2767.1037790668315,2282.869226816122,2282.869226816122,2282.869226816122,1920.9728482550113,1920.9728482550113,1920.9728482550113,1920.9728482550113,1744.627072025316
77,Clínicas,128.72,2017,36,1284177.927734375,4879.479622992699,POINT (328994.12412729237 7393776.814687491),2866.939793067588,2866.939793067588,2866.939793067588,2866.939793067588,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2398.9738103572136,2037.0107935927958,1991.2237600578314,1991.2237600578314,1991.2237600578314,1792.7527730634079,1792.7527730634079,1792.7527730634079,1792.7527730634079,1493.1098740994034
83,Vila Madalena,219.31,2017,36,2187985.8017578125,6822.508882743907,POINT (327611.78781000926 7394121.3316050125),3997.4192693868854,3997.4192693868854,3997.4192693868854,3997.4192693868854,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,3209.9248543962385,2701.027917982775,2329.2018025786047,2329.2018025786047,2329.2018025786047,2089.3128178645397,2089.3128178645397,2089.3128178645397,2089.3128178645397,1909.007456702726
96,Alto de Pinheiros,253.17,2017,36,2525782.7353515625,8272.6438952078,POINT (325546.7892821949 7394262.977592323),5925.829568454404,5925.829568454404,5925.829568454404,5925.829568454404,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,5047.970250878212,4414.701523337949,3593.5303838845116,3593.5303838845116,3593.5303838845116,3318.5969839965037,3318.5969839965037,3318.5969839965037,3318.5969839965037,3098.666788438895
33,Pacaembu,90.45,2017,36,902382.5422363281,5053.11060938479,POINT (329658.45410193637 7394522.603718304),2245.078722201669,2245.078722201669,2245.078722201669,2245.078722201669,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1958.242844436009,1766.984515186635,1766.984515186635,1766.984515186635,1766.984515186635,1725.6537183192072,1725.6537183192072,1725.6537183192072,1725.6537183192072,1499.3180547443178
95,Vila Beatriz,183.66,2017,36,1832276.8510742188,5787.483387740281,POINT (326415.31491784204 7394855.843068254),5060.72856004755,5060.72856004755,5060.72856004755,5060.72856004755,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,4176.02857427509,3630.4703114570584,3096.574540681737,3096.574540681737,3096.574540681737,2883.842765320488,2883.842765320488,2883.842765320488,2883.842765320488,2792.5063342161707
86,Zequinha de Abreu,49.61,2017,36,494960.9758300781,3975.23758406417,POINT (329068.73723805766 7395077.41310609),2691.9463699121934,2691.9463699121934,2691.9463699121934,2691.9463699121934,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2181.3689846084585,2011.6946117809334,2011.6946117809334,2011.6946117809334,2011.6946117809334,1949.2456050091853,1949.2456050091853,1949.2456050091853,1949.2456050091853,1793.225579712868
87,Sumaré,139.16,2017,36,1388301.6306152344,5452.062772958479,POINT (328079.5264063426 7395208.117568028),3532.097961594489,3532.097961594489,3532.097961594489,3532.097961594489,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2774.8293434531274,2460.361947591934,2400.7736637799235,2400.7736637799235,2400.7736637799235,2277.5002305144235,2277.5002305144235,2277.5002305144235,2277.5002305144235,2183.1836225321194
85,Cardoso de Almeida,63.39,2017,36,632361.9926757812,4185.72799148154,POINT (329773.24870490277 7395612.797840283),2276.1713511665644,2276.1713511665644,2276.1713511665644,2276.1713511665644,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,2026.8651059859021,1912.4165661065458,1912.4165661065458,1912.4165661065458,1912.4165661065458,1912.4165661065458,1912.4165661065458,1912.4165661065458,1912.4165661065458,1808.7385433522813
234,Parque São Rafael,742.33,2017,36,7395284.853271484,12268.08103155067,POINT (352460.4902631789 7385794.60888477),14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14484.100709637156,14409.905216812525,14312.514193872397,14312.514193872397,14312.514193872397,13652.459494453578,13652.459494453578,13652.459494453578,13652.459494453578,13363.406668459013,13363.406668459013,13363.406668459013,13363.406668459013,11192.665492389227
235,Rodolfo Pirani,566.04,2017,36,5627649.5146484375,14919.923459199785,POINT (350631.35948485037 7386688.674298785),12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12727.84843289204,12660.176381942947,12564.513808586715,12564.513808586715,12564.513808586715,11896.440563469778,11896.440563469778,11896.440563469778,11896.440563469778,11600.359222361652,11600.359222361652,11600.359222361652,11600.359222361652,9408.492931957198
245,São João Clímaco,198.15,2017,36,1976674.9255371094,6753.853365565295,POINT (337920.07279524225 7385473.63598475),6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,6082.029661656091,5725.986348702708,5519.866575267508,5519.866575267508,5519.866575267508,5020.064806583297,5020.064806583297,5020.064806583297,5020.064806583297,5020.064806583297,5020.064806583297,5020.064806583297,5020.064806583297,5020.064806583297
231,Terceira Divisão,1130.90,2017,36,11261805.654541016,18401.75448477095,POINT (355453.9531133351 7387450.560981602),15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15484.06946387743,15479.936677663049,15388.541210211635,15388.541210211635,15388.541210211635,14848.489228964285,14848.489228964285,14848.489228964285,14848.489228964285,14595.604645022191,14595.604645022191,14595.604645022191,14595.604645022191,12567.987405616876
232,Iguatemi,498.47,2017,36,4972062.007080078,11766.065173200212,POINT (353623.5348769326 7388458.4556096215),13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13468.278634589118,13391.993175976686,13391.993175976686,13391.993175976686,12866.925933555729,12866.925933555729,12866.925933555729,12866.925933555729,12606.671313420682,12606.671313420682,12606.671313420682,12606.671313420682,10610.729519443772
230,Santa Etelvina,541.30,2017,36,5383955.1826171875,15207.206767765794,POINT (357604.5521922771 7389796.812424725),16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16100.128527762447,16081.336966798961,16081.336966798961,16081.336966798961,15628.135789612008,15628.135789612008,15628.135789612008,15628.135789612008,15387.79020806067,15387.79020806067,15387.79020806067,15387.79020806067,13560.930478571661
